inc,e401,p401,net_tfa,tw
39277.398305084746,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,1,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,1,1,6935.821197411004,12066.024203307785
39277.398305084746,1,1,6935.821197411004,12066.024203307785
12905.363966142684,1,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,6935.821197411004,197125.28398547802
12905.363966142684,0,0,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,1,6935.821197411004,48828.306698950764
25388.084779975776,0,0,245.02654144548796,12066.024203307785
71242.55425574828,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,245.02654144548796,12066.024203307785
71242.55425574828,1,0,245.02654144548796,48828.306698950764
71242.55425574828,1,1,6935.821197411004,197125.28398547802
39277.398305084746,1,0,6935.821197411004,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,0,0,245.02654144548796,48828.306698950764
71242.55425574828,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,1,1,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,197125.28398547802
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,0,0,6935.821197411004,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,1,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,197125.28398547802
39277.398305084746,1,1,6935.821197411004,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,72532.78257361839,197125.28398547802
71242.55425574828,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,1,6935.821197411004,-2758.2747075433645
39277.398305084746,1,0,-7384.978131212723,197125.28398547802
39277.398305084746,0,0,72532.78257361839,197125.28398547802
25388.084779975776,1,0,72532.78257361839,12066.024203307785
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
25388.084779975776,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,1,-7384.978131212723,48828.306698950764
39277.398305084746,1,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,72532.78257361839,48828.306698950764
39277.398305084746,1,1,72532.78257361839,48828.306698950764
25388.084779975776,0,0,6935.821197411004,12066.024203307785
39277.398305084746,1,1,6935.821197411004,48828.306698950764
39277.398305084746,1,0,72532.78257361839,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
71242.55425574828,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,0,245.02654144548796,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,6935.821197411004,48828.306698950764
39277.398305084746,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,48828.306698950764
71242.55425574828,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,72532.78257361839,48828.306698950764
39277.398305084746,0,0,72532.78257361839,48828.306698950764
25388.084779975776,1,1,245.02654144548796,12066.024203307785
71242.55425574828,0,0,6935.821197411004,12066.024203307785
39277.398305084746,0,0,6935.821197411004,48828.306698950764
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,1,0,245.02654144548796,197125.28398547802
39277.398305084746,1,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,1,1,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
39277.398305084746,0,0,6935.821197411004,12066.024203307785
71242.55425574828,0,0,72532.78257361839,197125.28398547802
71242.55425574828,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,6935.821197411004,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,245.02654144548796,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,6935.821197411004,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,6935.821197411004,197125.28398547802
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,245.02654144548796,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,12066.024203307785
39277.398305084746,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,72532.78257361839,197125.28398547802
71242.55425574828,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,1,6935.821197411004,48828.306698950764
39277.398305084746,1,1,-7384.978131212723,12066.024203307785
39277.398305084746,1,1,72532.78257361839,48828.306698950764
39277.398305084746,1,1,6935.821197411004,48828.306698950764
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,6935.821197411004,12066.024203307785
12905.363966142684,1,1,245.02654144548796,48828.306698950764
25388.084779975776,0,0,245.02654144548796,12066.024203307785
25388.084779975776,1,1,6935.821197411004,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,12066.024203307785
39277.398305084746,1,1,6935.821197411004,48828.306698950764
39277.398305084746,1,0,6935.821197411004,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,0,245.02654144548796,-2758.2747075433645
25388.084779975776,1,1,-7384.978131212723,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,1,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,0,0,245.02654144548796,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,72532.78257361839,197125.28398547802
71242.55425574828,1,0,6935.821197411004,197125.28398547802
71242.55425574828,1,1,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,245.02654144548796,12066.024203307785
25388.084779975776,1,1,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,1,1,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,6935.821197411004,197125.28398547802
25388.084779975776,0,0,6935.821197411004,12066.024203307785
25388.084779975776,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,48828.306698950764
39277.398305084746,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,245.02654144548796,48828.306698950764
39277.398305084746,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,72532.78257361839,48828.306698950764
71242.55425574828,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,1,1,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,1,6935.821197411004,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,1,1,245.02654144548796,48828.306698950764
25388.084779975776,0,0,245.02654144548796,48828.306698950764
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,1,1,6935.821197411004,12066.024203307785
39277.398305084746,0,0,6935.821197411004,12066.024203307785
25388.084779975776,1,1,72532.78257361839,12066.024203307785
71242.55425574828,1,1,72532.78257361839,48828.306698950764
39277.398305084746,1,1,6935.821197411004,-2758.2747075433645
71242.55425574828,0,0,72532.78257361839,12066.024203307785
12905.363966142684,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,48828.306698950764
25388.084779975776,1,0,-7384.978131212723,12066.024203307785
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,245.02654144548796,197125.28398547802
39277.398305084746,1,1,6935.821197411004,48828.306698950764
12905.363966142684,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,0,0,6935.821197411004,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,245.02654144548796,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,48828.306698950764
39277.398305084746,0,0,72532.78257361839,197125.28398547802
25388.084779975776,1,1,72532.78257361839,48828.306698950764
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,12066.024203307785
71242.55425574828,1,0,-7384.978131212723,12066.024203307785
39277.398305084746,0,0,72532.78257361839,12066.024203307785
39277.398305084746,1,1,72532.78257361839,48828.306698950764
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,1,1,-7384.978131212723,48828.306698950764
39277.398305084746,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,245.02654144548796,12066.024203307785
71242.55425574828,0,0,6935.821197411004,48828.306698950764
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,197125.28398547802
25388.084779975776,1,1,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,72532.78257361839,48828.306698950764
25388.084779975776,1,1,245.02654144548796,-2758.2747075433645
71242.55425574828,1,0,6935.821197411004,48828.306698950764
25388.084779975776,1,1,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,1,72532.78257361839,197125.28398547802
71242.55425574828,0,0,-7384.978131212723,197125.28398547802
25388.084779975776,1,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,6935.821197411004,48828.306698950764
25388.084779975776,1,0,-7384.978131212723,48828.306698950764
39277.398305084746,0,0,72532.78257361839,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
71242.55425574828,0,0,72532.78257361839,197125.28398547802
71242.55425574828,0,0,245.02654144548796,197125.28398547802
71242.55425574828,0,0,245.02654144548796,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,6935.821197411004,12066.024203307785
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,6935.821197411004,48828.306698950764
12905.363966142684,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,0,6935.821197411004,197125.28398547802
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,0,72532.78257361839,48828.306698950764
71242.55425574828,0,0,72532.78257361839,48828.306698950764
39277.398305084746,0,0,6935.821197411004,197125.28398547802
39277.398305084746,1,1,-7384.978131212723,48828.306698950764
71242.55425574828,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,1,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,1,0,245.02654144548796,-2758.2747075433645
39277.398305084746,0,0,-7384.978131212723,48828.306698950764
71242.55425574828,1,1,72532.78257361839,48828.306698950764
12905.363966142684,1,1,245.02654144548796,-2758.2747075433645
39277.398305084746,1,0,-7384.978131212723,48828.306698950764
39277.398305084746,0,0,6935.821197411004,48828.306698950764
39277.398305084746,0,0,245.02654144548796,197125.28398547802
39277.398305084746,0,0,245.02654144548796,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,245.02654144548796,48828.306698950764
39277.398305084746,0,0,6935.821197411004,48828.306698950764
71242.55425574828,1,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,12066.024203307785
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,0,0,72532.78257361839,197125.28398547802
71242.55425574828,0,0,6935.821197411004,197125.28398547802
39277.398305084746,1,1,72532.78257361839,48828.306698950764
25388.084779975776,1,1,72532.78257361839,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,245.02654144548796,48828.306698950764
71242.55425574828,1,0,-7384.978131212723,48828.306698950764
25388.084779975776,0,0,245.02654144548796,48828.306698950764
71242.55425574828,1,1,-7384.978131212723,48828.306698950764
71242.55425574828,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,1,1,245.02654144548796,48828.306698950764
71242.55425574828,1,1,6935.821197411004,197125.28398547802
39277.398305084746,1,1,245.02654144548796,12066.024203307785
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
39277.398305084746,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,48828.306698950764
12905.363966142684,0,0,6935.821197411004,197125.28398547802
25388.084779975776,1,1,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,48828.306698950764
39277.398305084746,0,0,6935.821197411004,48828.306698950764
39277.398305084746,0,0,6935.821197411004,12066.024203307785
25388.084779975776,1,0,245.02654144548796,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,0,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,72532.78257361839,12066.024203307785
12905.363966142684,0,0,6935.821197411004,12066.024203307785
12905.363966142684,1,1,245.02654144548796,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,0,0,72532.78257361839,197125.28398547802
39277.398305084746,0,0,72532.78257361839,48828.306698950764
12905.363966142684,1,1,6935.821197411004,12066.024203307785
25388.084779975776,0,0,6935.821197411004,12066.024203307785
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,6935.821197411004,48828.306698950764
25388.084779975776,0,0,6935.821197411004,197125.28398547802
71242.55425574828,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,48828.306698950764
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,1,1,6935.821197411004,12066.024203307785
12905.363966142684,0,0,245.02654144548796,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,72532.78257361839,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,1,6935.821197411004,197125.28398547802
25388.084779975776,0,0,245.02654144548796,48828.306698950764
12905.363966142684,0,0,245.02654144548796,48828.306698950764
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,0,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,6935.821197411004,12066.024203307785
12905.363966142684,0,0,245.02654144548796,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
25388.084779975776,0,0,6935.821197411004,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,6935.821197411004,12066.024203307785
39277.398305084746,0,0,245.02654144548796,197125.28398547802
12905.363966142684,0,0,6935.821197411004,12066.024203307785
25388.084779975776,0,0,6935.821197411004,12066.024203307785
39277.398305084746,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,0,0,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,12066.024203307785
71242.55425574828,0,0,72532.78257361839,197125.28398547802
71242.55425574828,1,1,72532.78257361839,197125.28398547802
71242.55425574828,0,0,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,72532.78257361839,12066.024203307785
39277.398305084746,1,0,6935.821197411004,12066.024203307785
12905.363966142684,1,0,6935.821197411004,48828.306698950764
39277.398305084746,1,1,6935.821197411004,48828.306698950764
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,1,6935.821197411004,48828.306698950764
25388.084779975776,0,0,245.02654144548796,12066.024203307785
25388.084779975776,1,1,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,48828.306698950764
25388.084779975776,1,1,72532.78257361839,197125.28398547802
39277.398305084746,1,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,245.02654144548796,12066.024203307785
25388.084779975776,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,1,0,6935.821197411004,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
25388.084779975776,1,1,72532.78257361839,12066.024203307785
39277.398305084746,1,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,6935.821197411004,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,197125.28398547802
25388.084779975776,0,0,6935.821197411004,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,12066.024203307785
12905.363966142684,1,1,6935.821197411004,48828.306698950764
71242.55425574828,0,0,72532.78257361839,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
71242.55425574828,1,1,72532.78257361839,48828.306698950764
12905.363966142684,1,1,6935.821197411004,48828.306698950764
25388.084779975776,0,0,245.02654144548796,197125.28398547802
39277.398305084746,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,6935.821197411004,12066.024203307785
71242.55425574828,1,0,72532.78257361839,48828.306698950764
39277.398305084746,1,1,72532.78257361839,197125.28398547802
39277.398305084746,1,1,72532.78257361839,12066.024203307785
71242.55425574828,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,6935.821197411004,12066.024203307785
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,197125.28398547802
25388.084779975776,1,0,6935.821197411004,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
25388.084779975776,1,1,245.02654144548796,-2758.2747075433645
71242.55425574828,1,0,72532.78257361839,197125.28398547802
25388.084779975776,0,0,245.02654144548796,197125.28398547802
12905.363966142684,0,0,-7384.978131212723,12066.024203307785
71242.55425574828,1,0,72532.78257361839,48828.306698950764
25388.084779975776,1,1,6935.821197411004,197125.28398547802
71242.55425574828,0,0,-7384.978131212723,197125.28398547802
71242.55425574828,1,1,72532.78257361839,48828.306698950764
12905.363966142684,0,0,6935.821197411004,12066.024203307785
39277.398305084746,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,12066.024203307785
39277.398305084746,1,0,245.02654144548796,197125.28398547802
25388.084779975776,1,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,197125.28398547802
25388.084779975776,0,0,-7384.978131212723,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,48828.306698950764
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,1,72532.78257361839,197125.28398547802
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
71242.55425574828,1,1,6935.821197411004,48828.306698950764
39277.398305084746,1,0,-7384.978131212723,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
25388.084779975776,0,0,-7384.978131212723,48828.306698950764
39277.398305084746,0,0,6935.821197411004,12066.024203307785
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,1,0,6935.821197411004,12066.024203307785
25388.084779975776,1,0,-7384.978131212723,-2758.2747075433645
25388.084779975776,0,0,6935.821197411004,12066.024203307785
39277.398305084746,0,0,6935.821197411004,48828.306698950764
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
39277.398305084746,1,1,6935.821197411004,12066.024203307785
25388.084779975776,0,0,6935.821197411004,12066.024203307785
12905.363966142684,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,-7384.978131212723,-2758.2747075433645
39277.398305084746,1,0,-7384.978131212723,12066.024203307785
39277.398305084746,1,1,6935.821197411004,48828.306698950764
12905.363966142684,0,0,-7384.978131212723,197125.28398547802
39277.398305084746,0,0,72532.78257361839,-2758.2747075433645
25388.084779975776,0,0,245.02654144548796,-2758.2747075433645
12905.363966142684,0,0,245.02654144548796,12066.024203307785
